Date,AHP,Alcoa,American Brands,ARCO,Coca Cola,Commercial Metals,Dow Chemical,DuPont,Espey Manufacturing,Exxon,Fischbach,Ford,General Electric,GM,GT&E,Gulf Oil,Hewlett-Packard,IBM,Ingersoll Rand,Iroquois Brands,Johnson & Johnson,Kimberly Clark,Kinark,Eastman Kodak,Lukens Steel,MEI,Merck,3M,Mobil,Philip Morris,P&G,Pillsbury,Schlumberger,Sears,Sherwin Williams,Texaco
1970-01-16,0.9669493640522505,0.9649165853580312,0.9580175089667813,0.9593669961912921,1.0334433094884508,0.9861094004495504,0.9909150666623648,0.9714242054421994,0.9759039353331977,1.0020346419116302,1.0276552103376142,0.9908875450484037,0.9596742013497098,0.9602280655830623,0.9958402921576728,1.0266498520201424,1.0558216190074765,1.0144222369646962,1.0249179379305569,1.1266015457324492,0.9833175876221912,0.9132580482994357,1.320017175083672,0.9893609668518408,1.0000016639282483,1.1249953106499098,0.9734493445158009,1.0148079745147203,0.9510885109861733,0.9475473160516437,1.0342693044281441,0.9999959887700575,1.037255085365332,0.9816132388945931,0.9812215099390291,0.9224582121347207
1970-01-19,0.9617278374863684,0.9473744018362221,0.9580175089667813,0.943403129374669,1.0364816328183468,0.9791671902703856,0.9909150666623648,0.9619042482288659,0.9879563489345629,1.0020346419116302,1.0039369280830222,0.9726552142195131,0.9419298253667536,0.9602280655830623,0.9916776797364537,1.033312809559753,1.042476033743222,0.9602419452884119,1.0355975828437933,1.1139385443584164,0.9708196210835132,0.9164087885660687,1.3600136954887072,0.9802588459568039,0.9835216365067108,1.0624905711902006,0.9601714954566054,0.9942885572700326,0.9510885109861733,0.9650295640327966,1.0310734122774612,0.9864260432024479,1.0193728076936337,0.9632276229300973,0.9865789793832962,0.9387857224895053
1970-01-20,0.9686811297513946,0.9578997314406225,0.9510239811513238,0.9463088110131429,1.0456026711871482,0.9444459217033977,0.9909150666623648,0.9547572996645254,0.9879563489345629,0.9979864219583071,1.0039369280830222,0.984813404397257,0.9451512253695079,0.9620332943463583,0.9875126334815606,1.0266479419380927,1.0655356036096222,0.9780736382124177,1.0605037047111865,1.1139385443584164,0.9708196210835132,0.9274515144682897,1.2800176899200615,0.9650844390213925,1.0000054591345633,1.0833260112912406,0.9668062804902106,1.002272694384911,0.9456577955884423,0.9650295640327966,1.0345171974744678,0.9825493888526623,0.9985062463201451,0.9613878581703009,0.9758548658773997,0.934702004596676
1970-01-21,0.9704247557849471,0.9807073240462237,0.958014007412786,0.9579200201242741,1.0456026711871482,0.9513875992279176,0.9963750086796745,0.961898884266016,1.0000094163915645,0.9959605095217318,1.0039369280830222,0.984813404397257,0.9548295739172917,0.9692677847198429,0.975010723541684,1.0066488400291387,1.0655356036096222,0.9739559481955433,1.0355924726875207,1.0886187212451497,0.9749844372579614,0.9369115199158662,1.2400171371100597,0.9681148041599196,1.0109955191304523,1.0833260112912406,0.9734385715743735,0.9999875126417134,0.9456577955884423,0.9615361570109979,1.041407082009648,0.984485011148702,1.0014917799966423,0.9687424752853037,0.9758548658773997,0.9142974598363305
1970-01-22,0.9565088647869909,0.9894748475231969,0.9545172562857293,0.9390489957278259,1.0456026711871482,0.9513875992279176,1.0382725777946549,0.9595133750330362,0.9879593029240461,0.9898851504136492,0.9841694099690674,0.984813404397257,0.9564432358972119,0.9656524158828379,0.9666743818554027,1.0066488400291387,1.0631061824333923,0.9767025039694548,1.010686473719386,1.1012793569732309,0.9777631429041466,0.9337541280937497,1.2800200899532301,0.9590145250008164,1.0274747460922786,1.0416612928969795,0.9690094260737101,1.005687441463771,0.9184795905432305,0.9720265164839879,1.0655156559581713,0.984485011148702,0.9746618152105323,0.9705830859883458,0.9704974226637327,0.9428692554562158
1970-01-23,0.9599905570548154,0.9684188227679034,0.9405335784811433,0.9172818400068549,1.0212819530553352,0.9444424697535538,1.0236952308024179,0.9523745955227905,0.9397666481274111,0.9757198939112298,0.9881257709971433,0.9811695948009871,0.9419244275762922,0.9547984827283148,0.9541752820980123,0.9933107428987527,1.0449058045901325,0.9767025039694548,1.010686473719386,1.063307244744794,0.972209448252451,0.9211391098232031,1.1600182065201148,0.9483886440638074,1.0000000713817712,1.0416612928969795,0.9645810529965533,0.9954294295608407,0.9184795905432305,0.9755258119433302,1.0333690486179132,0.9709188076950729,0.9537943057468747,0.963226066196554,0.9597734261432985,0.910217693139767
1970-01-26,0.9391203623444437,0.9543864340259964,0.9335454139930284,0.8940562638178813,1.0076069877039242,0.9375008176008652,1.0091280476680995,0.9523745955227905,0.879527605982444,0.9777396340916261,0.9841732679131547,0.9749980380496889,0.9419244275762922,0.9511797964787745,0.9458453318852966,0.9533101192822199,1.0291277269408214,0.9561233822108184,1.0355998952965688,1.0253365430349575,0.972209448252451,0.9148293069209141,1.200015634280928,0.9559757532163179,1.005490071773657,0.9999948411811003,0.9247631471288555,0.990870362773452,0.9103234917792066,0.9510498693216721,1.0195942391998365,0.9457234646353857,0.9478330913359568,0.9595465426236831,0.9758592287654603,0.9224601211124968
1970-01-27,0.9182531078931502,0.9350887403299908,0.9440384644463099,0.8795457306561171,1.0000096310166366,0.9444476986592878,1.0091280476680995,0.9499936590339836,0.8674780777804845,0.971667870963917,0.9683674452304695,0.9410583563451792,0.9564394830052431,0.9529870380920842,0.9375124345113872,0.9333096729796789,1.009708086733448,0.9472027510547915,1.0427144665772563,1.0253365430349575,0.9610970942589254,0.9069434782952559,1.1600191131903448,0.9832879804857081,0.9945000652891709,0.9791649486392979,0.9291835149721315,0.9600840206020808,0.9043426664382173,0.9615399493802901,1.0218883262380363,0.9496009308403908,0.9478330913359568,0.948521352848937,0.9541756367022918,0.9142963490406512
1970-01-28,0.909557250961402,0.9333307734981704,0.9405455221278585,0.8737407288337866,1.0152097774080897,0.923613182426864,0.9963726691455748,0.9452341908022234,0.8795273482808553,0.9413032499962947,0.9802202627600904,0.9379716849363671,0.9564394830052431,0.9475645418453402,0.9250153937593505,0.9333096729796789,0.9975713955309119,0.9355426851893069,1.0569475190460358,0.9747054245398913,0.9083232528131678,0.8706657391634456,1.2000165722131477,1.0014984738843036,1.0054892910106163,0.98958326369282,0.9136940257775461,0.9543811215197044,0.8712527682732428,0.9580399439645458,1.015000798919192,0.9496009308403908,0.9418712211914536,0.9430104437888847,0.9839936253492384,0.8857245881331308
1970-01-29,0.8991246292928748,0.9157841549564048,0.9265596102138172,0.8374542763653195,0.9984892723741785,0.923613182426864,0.9909125469186569,0.9380882203197586,0.8554282989379599,0.9210558170888743,0.9802202627600904,0.9225420507191638,0.9467603154372299,0.9349050795662864,0.9250153937593505,0.9133088466877245,0.9817898160536129,0.9286851573068694,1.0889730288731307,0.9240694777350439,0.8888760519704378,0.8643534125545106,1.1200114673436972,0.9848034943246523,0.9890093215309523,0.9583322242254007,0.9026291911253801,0.9395595827025034,0.8354094293864817,0.9510462523736046,1.0127068971136346,0.9418521872447332,0.9329328633023467,0.9374938326927197,0.9758658380038536,0.8702155505949197
1970-01-30,0.8991246292928748,0.9140258493788884,0.9160709554261968,0.8360054804672076,0.9635321629483585,0.930558753558714,0.9799827815261442,0.9238011367242887,0.8313308837568776,0.9129597364566632,0.9644093099217702,0.9194607602697619,0.9338559723378205,0.9258645474468805,0.9166810050615788,0.9133088466877245,0.9732973341447492,0.9197697797967234,1.060507273898387,0.9746992444201469,0.8777651013208074,0.8659265357653599,1.1600070768425408,0.9453522663420068,0.9725225361410313,0.9270810103934103,0.8937834250523513,0.9156102089394166,0.851950536088334,0.9370563620011889,1.0195933040140073,0.9534840617572057,0.9150485403128407,0.9246220423698486,0.9758658380038536,0.8494957183352547
1970-02-02,0.9026042416082383,0.9273614865213263,0.9062781569126908,0.8214924253262968,0.9696120508965627,0.937500721860262,0.9799827815261442,0.929750416044793,0.7951846169311286,0.9068885542092263,0.9604552317510909,0.9348893118270885,0.9435307202112404,0.9367156799429581,0.9625150553146578,0.919976001268545,0.97451395581243,0.9410348571056236,1.0747392815141033,0.9873605876051647,0.9222063484006798,0.8580379450245376,1.12001003283301,0.9286573453184069,0.9999962977870156,0.9375014009502322,0.9070561089143787,0.9156102089394166,0.8822799751730788,0.9405515822314534,1.010406768344841,0.9761960521082624,0.9090915743154041,0.9485142759446853,0.9839948004344257,0.8370675959760099
1970-02-03,0.9286895041907163,0.9432564624003018,0.9311554923199441,0.8389080647432144,1.0015316796120775,0.9444476022092467,0.9872640535928833,0.9428413019027035,0.8674748504563375,0.9251079452632897,0.948593609638965,0.9472298507432061,0.9370769700849956,0.9511785700412773,0.937518539328136,0.9799768360712795,0.9660161941177458,0.9417218125513106,1.0960943510377885,0.9747026248720664,0.9166546661833077,0.8580379450245376,1.160005591105477,0.9423178948680407,1.0055562772027113,0.9895889787870271,0.9689989705921416,0.9395534159031822,0.8822799751730788,0.965024734401116,1.02877596339335,1.0015283396604717,0.9120733946791586,0.9668964826124933,0.9568857436824573,0.8536415343763349
1970-02-04,0.9391279742178198,0.9291264805935453,0.9418172227070074,0.8155276969788211,1.0030540077650878,0.9444476022092467,0.9854376150937364,0.9285572561788776,0.879524076129176,0.923081958863163,0.9406918248706725,0.9441418814297832,0.922561647818379,0.9656459960916051,0.9166868773842648,0.93997418162285,0.9538830307196269,0.9286883826656005,1.0818560854178076,0.9240668235099625,0.8763768601512132,0.8533101559474523,1.160005591105477,0.9529378175432036,1.0000056065525524,0.9791686068403996,0.9424483987979169,0.9201704289330995,0.8933084748627422,0.9510415259996439,1.0310701337917172,0.9976323944191925,0.926976673948216,0.977928771479102,0.9595937303370785,0.8619303936751292
1970-02-05,0.9478242992590769,0.9220651193410343,0.8885103679017908,0.8155276969788211,0.9984901120297566,0.9444476022092467,0.9817914959178895,0.921416650878862,0.8554251164432366,0.9210604093732526,0.9644066657756621,0.9318019470394959,0.9015918215634673,0.9725213955837773,0.9041832683767435,0.9133071140902097,0.9356829424934964,0.9326631689434092,1.0818560854178076,0.8987473925457895,0.916655140643763,0.8422683225294924,1.160005591105477,0.9574928603110602,0.9666754196861559,0.9166682746657768,0.9535127429998043,0.9167473949374685,0.8905481516754163,0.8811114425928901,1.0333694201900727,1.0327091494069713,0.8986575365590981,0.9687362410271985,0.9595937303370785,0.8329264359279612
1970-02-06,0.9634728784398442,0.9220651193410343,0.8636320776005406,0.7862991843191002,0.9984901120297566,0.9652821163139826,0.985433942367745,0.9154642993141846,0.8433807308037159,0.913369554954986,0.948600040523599,0.9472325872824701,0.9048195202846644,0.9633602440373781,0.9083515532439602,0.9333085398887854,0.9781629480827012,0.9491806336653971,1.088974698459857,0.9240651065938044,0.9055452803391606,0.8485769122652382,1.2000025838867936,0.9741819608662818,0.9777825202583498,0.9166682746657768,0.9424519951810065,0.9144646939240741,0.8960606447342871,0.8811114425928901,1.0471442345612063,1.028815835913707,0.9120744935799253,0.974984589781824,0.9406225622883145,0.8329264359279612
1970-02-09,0.9652167643498204,0.9397318870276086,0.8671902417602549,0.8009164861555922,1.0091240317228736,0.9652821163139826,0.976328532740267,0.9202247136706184,0.8433807308037159,0.9092593919576886,0.948600040523599,0.9750054467415921,0.9048195202846644,0.9688513974283912,0.9416880552480135,0.9533093418986018,0.973311259860211,0.9629437528535453,1.110329492296655,0.9620441824748096,0.9458239344086463,0.8675001774087531,1.1600064977658469,0.9802511144824787,1.0111151263739568,0.9166682746657768,0.955721719273155,0.9235910515694363,0.8960606447342871,0.9020907060410269,1.0563276894983082,1.02687137398383,0.9120744935799253,0.9823749729723702,0.9189412122275689,0.8412140539654444
1970-02-10,0.9477270365798016,0.9361984951323847,0.8529769936978043,0.7629129988875093,0.9969640871406129,0.9583417378976851,0.9690451218860245,0.9095132980034925,0.8433807308037159,0.8763442019688202,0.9406982021860375,0.9719244295298886,0.8903062151792983,0.9615268808638325,0.9291918547548723,0.9066448496126652,0.9720946207853858,0.9526209958229553,1.0959063121917214,0.9493836810334412,0.9638797133165075,0.8722280533756307,1.1200094737228805,0.9802511144824787,1.000002971135107,0.9479174961491331,0.9512967277129203,0.9270083384602433,0.8795193652324922,0.9020907060410269,1.054035458412097,1.0171263646447235,0.888232866317746,0.9546719987345493,0.8945433230429269,0.8329280955338847
1970-02-11,0.9512241493447811,0.9679917960270805,0.8671961201827467,0.736607758685868,0.9969640871406129,0.9583417378976851,0.9508270735945672,0.919035902233589,0.8915715057618402,0.8825136651506806,0.9486000670844001,0.9750054299714984,0.9080500180478217,0.9688537156960151,0.9416894852013253,0.9133086892573183,0.98059072777105,0.9773986679243105,1.0814841851232784,0.9493836810334412,0.9555421537963196,0.8675005773263348,1.1200094737228805,1.0197062218403983,1.000002971135107,0.9583351094318121,0.9557202574967854,0.9247278979476311,0.8381643646792605,0.9300645388353591,1.0563332557114353,1.0210219586213127,0.888232866317746,0.9602090963272097,0.8891223905052869,0.828780113618126
1970-02-12,0.9529744017795755,0.9609254559160828,0.8743071283682452,0.7044548300192299,0.9908826062090552,0.9583417378976851,0.9471854059027,0.919035902233589,0.8554271969182552,0.8598860147762172,0.9486000670844001,0.9626618612280592,0.9032101114516269,0.9688537156960151,0.9666913410334206,0.9066415358257399,0.9866605843759527,0.9691396491803501,1.0814841851232784,0.9493836810334412,0.9208177519273613,0.8706582794278025,1.1200094737228805,1.016667497299314,0.9777829051164849,0.916666698873717,0.962352956083813,0.9418353640596623,0.8409219254390553,0.9300645388353591,1.0655233550361247,0.995690403827918,0.8912173287485736,0.9712899092988256,0.8999696836694513,0.828780113618126
1970-02-13,0.9512304586243189,0.9609254559160828,0.8671990114146114,0.6942261458873508,0.981766486231932,0.9583417378976851,0.9362548863185828,0.9107002466003303,0.8072324286438808,0.8557757596255868,0.9327869039661032,0.9503205361671154,0.8886955249605992,0.9706848492186805,0.9750242203931287,0.9066415358257399,0.9830198068196054,0.9608825793693335,1.0959003693109715,0.9747037438066031,0.8999888543787644,0.8611942239304222,1.1600050120295247,1.019707333116239,0.9777829051164849,0.916666698873717,0.9712066032797841,0.9452542264311988,0.8050818329768428,0.9370586241674009,1.0517461380555075,0.9664668904755686,0.8941939946265938,0.9749808109541612,0.9243678617937301,0.8204923124819448
1970-02-16,0.9512304586243189,0.9573892502383116,0.8778655592550111,0.6445334383647342,0.9756893516821563,0.9444553661155476,0.9344291892902615,0.9142701915670037,0.8192844088035338,0.8290327671372872,0.9470119042515862,0.9472319944245723,0.8951474544718132,0.974344331100235,0.9918531384371142,0.9133053511140591,1.01214668369567,0.9615744148264795,1.1175334426011698,0.9620423421745553,0.8995748595057501,0.8533056848392196,1.0799994663498484,1.0030147240731262,0.9777829051164849,0.9375025329391165,0.9767327688524461,0.9686303634508423,0.8188648339574064,0.9370586241674009,1.052892541345988,0.9664668904755686,0.8971716606287001,0.9657477426744253,0.8945477545722644,0.8287792848380124
1970-02-17,0.9354971068386726,0.9556180801253706,0.8600975603356896,0.6898376937473913,0.9817678963431361,0.9583483045511073,0.9581076249468767,0.890462595778599,0.8072327351500338,0.8280047665060369,0.9788409743534822,0.9472319944245723,0.885470910488973,0.974344331100235,0.9791871738592723,0.9066382220509265,1.007288379613931,0.9629494662396813,1.1175334426011698,0.9620423421745553,0.882186077471504,0.8564629158731248,1.0399962861162502,1.0121220977677101,0.9888905189186082,0.9583338392210238,0.974515585467151,0.9812225581757031,0.8188648339574064,0.9475443101718342,1.014998938782946,0.9645146273568079,0.8941930507154129,0.9491272240229985,0.9026791936613263,0.8246353884138223
1970-02-18,0.931998347659096,0.9626800977374972,0.8778671759322251,0.7249159404744462,0.9817678963431361,0.9791827966920482,0.9836124499229627,0.9190375404771342,0.8192847198858237,0.8734291079965583,0.986798951474976,0.9595744273119243,0.8967606645977074,1.00365260857973,0.9791871738592723,0.959966682271962,1.0145710745985395,0.9670805194498494,1.1535850714594835,0.9873632966205897,0.8891465256227541,0.8722389627835079,1.0399962861162502,1.009085731474407,0.9888905189186082,0.9270825727240262,0.959030532814078,0.9961077043832287,0.8298949432708127,0.9545371871809022,0.9920396627876756,0.9625663078095471,0.8941930507154129,0.9657464417156414,0.9108123331962148,0.8412105597209402
1970-02-19,0.9372454983564167,0.9856400180685364,0.8707564518071741,0.7409945760341693,0.9848113768218,1.0764058565756016,0.9836124499229627,0.9250664267426643,0.8072330416563033,0.8858143327479493,0.9987392187878232,0.9780846180147714,0.8967606645977074,1.012805920369977,0.9791871738592723,0.959966682271962,0.9441801334428928,0.9691500717614722,1.164394163579059,1.0379952864712936,0.8828869340823698,0.9037878460673874,1.1199928004443123,0.9802561521261832,1.0444463882714556,0.9791660716596619,0.9601334179268142,0.9961077043832287,0.9126105722666147,0.9545371871809022,0.9966328064263825,0.9177492205179345,0.8673672591939505,0.9620572903082876,0.878287224777778,0.870215499820118
1970-02-20,0.9354928492744902,0.9891686093332217,0.8743091381305472,0.7775330185784142,0.9939307301711698,1.0916800556804094,0.990901018176892,0.9238638403878988,0.8313289479497439,0.9105905596349095,0.9947642366970477,0.9842563319544446,0.8854704478304223,0.9944943893296879,1.0129495476139398,0.9519701598086366,0.9441801334428928,0.9622691062519657,1.1499789638339502,1.0126785814342587,0.8654940614809471,0.9179863531291061,1.0799978575404459,0.9574946042738133,1.055559297842664,0.9583294176547443,0.9711941549013311,0.9892345612229844,0.9098544883383695,0.9510435810758201,0.9943405509716019,0.9196948488654326,0.8703510025655776,0.9602101403108956,0.8755733172532146,0.9075129361424084
1970-02-24,0.9302447343900603,0.9856372773979022,0.8849757096157399,0.7921506393276883,0.9893685881196842,1.1476614089357007,0.987254502430001,0.9069756093856081,0.8192829914939521,0.9064564784941671,1.0027223505906242,0.9842563319544446,0.8886935602605249,0.9908346499769547,1.067821024608187,0.8983361610050181,0.9514597622717376,0.9484990353415,1.157189331937189,0.9873616168984022,0.8474052355959952,0.914828480074342,1.120000978183744,0.9468759891124167,1.033339774623076,0.9374953361149302,0.9877821510670458,0.9812217612770782,0.9319093611356916,0.9370537299981948,0.9989344043170908,0.96646133193024,0.8927016163114616,0.9491293152917079,0.8945469910380919,0.9199458633675593
1970-02-25,0.9319935944907135,1.0015356066823304,0.9169587317612528,0.8184579620597607,1.0060889172589067,1.1686521361051345,0.9908974715439677,0.933513715716231,0.8192829914939521,0.920914459326149,1.0186355542944974,1.0243647774815883,0.8919195178842707,1.0201336305767734,1.1142498827581508,0.9586684175781153,0.9611646518469092,0.9498743589427452,1.2040554998806452,1.012677568755677,0.879411731344456,0.9337562813270801,1.120000978183744,0.9544888720648805,1.0666753157524163,0.9374953361149302,0.9933137311130213,1.0052616944283665,0.9980842448699371,0.9580343630128543,0.9920417569273029,0.9528245625367043,0.8837567461160207,0.9694406826389504,0.9135203327180098,0.9199458633675593
1970-02-26,0.9267464705537307,1.0192026947842066,0.9134009318820191,0.8082272375340137,0.9969737516685411,1.2246305734245706,0.9908974715439677,0.9178306852921982,0.807231338689076,0.8940698028367917,1.0385295066698688,1.018198101521149,0.8870853140973379,1.0036482711066528,1.1015920040900182,0.9385555541773264,0.9611646518469092,0.9478131315838394,1.2112677923249302,1.012677568755677,0.8627117025662249,0.9479493768032519,1.0800057432528023,0.9560065093714637,1.0666753157524163,0.9166641897464565,0.9689775447007524,1.0018236994334215,0.9622430396366577,0.9545375375878573,0.9702267586924715,0.9469837479683544,0.8912068154857787,0.9657471136380961,0.9216506636792,0.9158061069824054
1970-02-27,0.9372372406003989,1.0351022568228403,0.9311757140164432,0.8009208633067062,1.0076114615988445,1.2106330459703276,1.027322862597924,0.9455675286017285,1.0120501462546554,0.8920045015922387,1.0504622107015056,1.0459643637496308,0.9096616353411151,1.016464859528685,1.1100301988413477,0.9184423086513064,0.9684502799079088,0.9367995429948353,1.1968537055962636,1.012677568755677,0.8870660539296694,0.9353321705980006,1.120009155982886,0.9727557434156517,1.061117937357346,0.9062508845509367,0.96454931732147,0.9983874441443649,0.9346747765510675,0.9615342977383762,1.0035249410507974,0.9606203139390986,0.8971689890813784,0.980523044476759,0.9433371037955715,0.9240941522505962
1970-03-02,0.9302454507855199,1.0315725581270745,0.9382805847143887,0.7979975021556367,1.009132954905859,1.217630504976036,1.0455372969517853,0.9540114466321419,0.8072314376556382,0.8837445399074945,1.0504622107015056,1.0490499586226922,0.9257899361357131,1.0237935711658868,1.1142483135969448,0.9586700817702336,0.923543240428579,0.9237218213746273,1.2220833817102328,1.012677568755677,0.8794106738842563,0.9517378968702894,1.160004682943035,0.9712382444559233,1.0666781953490985,0.8437467610434586,0.9512771187151265,0.9961011368972743,0.9319174859602418,0.9510439585500505,1.00812108528081,0.9430793870065707,0.8912117869938782,0.9842196163544364,0.9650244238118317,0.9282340940526788
1970-03-03,0.9319943122329966,1.0227422970295068,0.9453927515465237,0.808227830133272,1.0106567456677669,1.2106291295724239,1.0564631617049316,0.9624544479348364,0.8313272960696589,0.8796174529061265,1.058424714258623,1.073734104149084,0.9632103653543188,1.0311239331354345,1.1226943158140095,0.9921947745297388,0.9199044800612904,0.9175236479532036,1.2689502793988203,1.0000190991462312,0.8808001427489933,0.9549167014458361,1.040002198492578,0.9864575477465477,1.1444603693539548,0.9166633561328345,0.9534935944017328,0.9869370064378195,0.9264005344433571,0.9650338151803217,1.0150065522932779,0.9489264792060114,0.8986623175331471,0.9879104399157655,0.9867085226148836,0.9282340940526788
