Date,Alcoa,GE,Johnson&Johnson,Microsoft,American Express,General Motors,JP Morgan Chase,P&G,Boeing,Home Depot,Coca Cola,SBC Comms,Citigroup,Honeywell,McDonads,AT&T,Caterpillar,Hewlett-Packard,3M,United Technologies,DuPont,IBM,Philip Morris,Walmart,Walt Disney,Intel,Merck,ExxonMobil,Eastman Kodak,International Paper
2001-01-19,1.000000008279831,0.9830579088518481,0.9532199414634087,1.2724237620530787,0.8693242635962078,1.0114942077111408,0.9986174677766911,0.9371566449291889,0.8901853553380644,0.7970450172172172,0.9419408692305479,0.9743136972190342,0.9898070447525166,1.0051942207433482,0.9738795676952653,1.1952638806041616,0.8737634459336462,1.0496183658678484,0.9061200222940832,0.9458272906210035,0.8892365838418661,1.1756313062802954,1.0281657764695196,0.8694387426241993,1.0524791491710148,0.9804265326453708,0.9249410189142745,0.9317382291798333,1.009382727306436,0.8448611311281381
2001-01-22,1.0266136085001873,0.9569127563030806,0.9550424979914869,1.2542760726315492,0.804433310529275,1.0182448189039843,1.0049378175919965,0.9263030964478718,0.8951405721185538,0.8505053770660311,0.9399155550705719,0.9584313414387079,0.9807062044911169,0.9777685016245867,0.9943604497798103,1.1738324765036812,0.8791397997928204,1.012918428216728,0.9242000163229215,0.9567416646411245,0.8825615738870862,1.1472047999333252,1.0487574693743404,0.8993839517976621,1.002253770643842,0.9751679855247314,0.9234824794215486,0.9413559107028961,1.0402469257741032,0.870677045795342
2001-01-23,1.0382379543892348,0.9765738685591862,0.9386390987142592,1.2632456516821517,0.8312477273991405,0.9932493829348015,1.0209362266604975,0.9304569174232731,0.9191175389411498,0.8699454635201671,0.9599999526259864,0.9668627577924783,0.9989079155052312,0.9948057266579945,0.9759573635299285,1.1579573665399245,0.8952688502157394,1.0073400332029314,0.9421951148407451,0.9683215873791085,0.8773467205361494,1.1524884810803782,1.0400000718281226,0.9134154207064477,0.9658725701442705,1.0335962480622296,0.8926286712089804,0.9596528572680463,1.038518534701991,0.8904042368250409
2001-01-24,1.05720396622104,0.9686257389234953,0.9169704086198388,1.3128910794686952,0.8267786569924155,0.9750045340070795,1.0517479798874887,0.9371566724571793,0.9181584581716155,0.8759719237241567,0.9799155356431936,0.9290196237603222,1.0158355089321742,0.9844171992598222,0.9145147965600655,1.2016139803987929,0.9073118277350715,1.0275984471426691,0.9093456140691386,0.971649127681978,0.8735920275109428,1.1670716093245768,1.0532545607435506,0.9154687785721958,0.981970478509094,1.0590125865213293,0.8856725409422628,0.9575416689646995,1.0340740907808803,0.8828543123161117
2001-01-25,1.0841235508129263,0.9608867679747626,0.9291210918074195,1.2893199450554353,0.8291025664414897,0.9943440414404702,1.0479952589554118,0.9371566724571793,0.947090641162907,0.8942456616221586,0.9895357584228173,0.9290196237603222,1.0067346690827161,0.9829628016012918,0.877411797265276,1.1891784773156457,0.9313978719012234,1.0111568719883863,0.9294627942855059,1.0057234051160933,0.87609513074737,1.1703475793319509,1.0605918479900585,0.9240245666829757,0.9678043465329118,1.0078878431561877,0.9186580862208459,0.9676285086597406,1.0323456979825856,0.9164636931316739
2001-01-26,1.057204004159756,0.9334866493869166,0.9309436557411089,1.3350020978926833,0.8335716780053792,0.9806604057445083,1.0703139947872817,0.9279110595893857,0.9280689033604411,0.8699455104953475,0.9778901891519516,0.915490208787342,1.004550467612021,0.9648867546056651,0.860789651923748,1.1579574169268727,0.9301075505454063,1.0111568719883863,0.9108735383997958,0.9733794711516024,0.8539841542280547,1.2066996284588225,1.0369232030439808,0.917693288955749,0.9597554081241015,1.0482033568824354,0.9228093183808607,0.9500352612884208,1.0293827316244348,0.8950316397895738
2001-01-29,1.0406851915947597,0.9282576212368443,0.927500970245559,1.3454318017824698,0.8510904371761793,0.9897828030368655,1.0886825095030221,0.8957524088807539,0.902493458942305,0.8845256232621475,0.9640505297976654,0.939215686842191,1.022934142989508,0.9515894379653583,0.8762244711723927,1.1828284895105947,0.9268817422375292,1.1009983622959287,0.9107037697897088,0.9796352836747467,0.8550271250756134,1.2150479384983894,1.0511243847712697,0.9274469003080862,0.9922730730578357,1.0826760399615707,0.9010433564276591,0.9406522000288952,1.040493888829589,0.909157297638225
2001-01-30,1.0835117808048247,0.9673707771910419,0.927500970245559,1.3220692665295064,0.8564533282389136,1.0144133501338772,1.1056684606210412,0.9527000474258297,0.8975382193317019,0.8942456753361752,0.9773838306500321,0.9396078093914476,1.022934142989508,0.9842094481040918,0.8741467063706356,1.2468580710018762,0.9548387200995945,1.108338388077847,0.9455904633805512,0.9905496942607522,0.9019607610089888,1.2322729440937183,1.062958678882094,0.9200889261287399,0.9948487162735721,1.0809231874528729,0.9087848506330786,0.9615295052824364,1.0641975882097936,0.9378957598165694
2001-01-31,1.1238911226912562,0.9617234213731249,0.9430943020575213,1.2736754366352077,0.8419735287543767,0.9797481476202913,1.0861148355184889,0.962615654249433,0.935102168394816,0.9370139584293706,0.9789027828612452,0.9480391921474599,1.0187477543212993,0.9817161995196821,0.8711784625559506,1.191692045102727,0.9509677561863746,1.0807400307113724,0.9392242755858417,0.9980034816550949,0.9117647136968521,1.1835568939811187,1.0414202129115757,0.9719369492139133,0.9803606249851212,1.0809231874528729,0.9220239374586162,0.9870984017339564,1.0770371321115448,0.9413053860618064
2001-02-01,1.1624349687439528,0.9669524077874727,0.9505871862873684,1.3012098795919311,0.8489453221645216,0.9916073131235317,1.1031008026541298,0.9908884461072623,0.9034525601379998,0.945762014446663,0.9694513100792468,0.9911764922528767,1.0212959480791832,0.9918969891951811,0.8616800908965493,1.2151078404353595,0.9533333835766639,1.0807400307113724,0.9468637379986017,0.986955962354496,0.9021693839087307,1.2052202459457917,1.083787061729202,0.9531142238680468,1.0141662043443582,1.1045866497802723,0.9478288980034517,0.9793573687768944,1.0787655613011573,0.9461762649125217
2001-02-02,1.1486692859762404,0.9679981668164949,0.9629403519493287,1.2684606129551999,0.8600286429235083,1.0217113212211864,1.0792019362374916,0.988342556422679,0.9087274582556216,0.9115473995752894,0.9745145603815287,0.9764706048726193,1.0094648575112142,0.9910659084648441,0.8735530085329948,1.1613970361185155,0.9520430563753267,1.0496184788021918,0.9229268901410737,0.9844270160052376,0.8813099737373172,1.1652751974551219,1.0747929730128063,0.9370293538523428,0.9900193938186971,1.0426526751526894,0.9421069212942277,0.973492957265511,1.0612346931916308,0.9381392450213392
2001-02-05,1.1281737177468807,1.000836439827761,0.9511947040477599,1.2920317822954401,0.8653915235321864,1.044699825948663,1.0784118956680495,0.9962482096972484,0.925990917271087,0.9061041672025176,0.999155940652424,0.9745098226039168,1.0247543131895647,1.0268024567384053,0.8714752364956088,1.1972483173661614,0.9412903679224152,1.0349385042614796,0.9317546858452731,0.9876214816721748,0.9123905156641295,1.1858818075193984,1.099881757902547,0.9212867172305982,0.9797167569969228,1.0134385377149524,0.9478289018914002,0.9946048069818411,1.1066667871479803,0.9498294919674745
2001-02-06,1.139186272675295,0.9956074097140505,0.9459294133232387,1.3049646328266826,0.840007184358552,1.0603903815745512,1.0325892683551217,0.9931663357855142,0.9068093302567283,0.887441647088981,1.0028690039590764,0.9754901794854562,1.0034583506873862,1.0232703589674708,0.8913624756874858,1.1828284191821399,0.9359140279666638,1.078978449421019,0.9477974516752199,0.9897510898731045,0.9046725313008854,1.2066997254740401,1.0925444796920318,0.9103353175328078,1.017707723541371,1.0353491802442032,0.9464825583277086,0.9892095433682239,1.1046914754662642,0.9313199936881957
2001-02-07,1.1257265020670681,0.9820119325549967,0.9609152054608708,1.3493951551699224,0.82892387756597,1.024448036038833,1.0335768367313765,1.0075036850089139,0.9183182822335476,0.8899689034115611,1.0126580083067211,0.9539215550974341,0.989443057937919,1.0087264127013942,0.8688038474119126,1.1574282315974964,0.9378494981764988,1.056958484588683,0.9496648969942558,0.9884200627099322,0.8967459534226827,1.2354431922648594,1.0887575020165234,0.9353181958530512,0.9980683153818638,1.020742111637105,0.9183214463174586,0.9894440849509564,1.1200000689949807,0.9227958825555659
2001-02-08,1.1318446004605023,0.9859860366448536,0.9582825572450134,1.2984981964189188,0.8419735432781033,1.0094872632770113,1.0207386031342738,1.003617844046203,0.9192773738475124,0.855171083689413,1.022953398479773,0.9454901858836877,0.984710621052816,1.0135051532089259,0.8708815918129983,1.137584332903839,0.9286021895825387,1.0220201299838527,0.9511079128052385,0.9984027099752775,0.8813099873351725,1.205748598581722,1.1110060438187308,0.8949348974288999,1.0344495023868372,1.0116857303629214,0.9308873896602882,0.991086166354341,1.1125926573386644,0.8989283760985486
2001-02-09,1.1349036368621668,0.9550301767961177,0.9617252831601718,1.2334168435352684,0.8407222021980834,0.9934318024341137,1.026071451966349,1.0048237912476088,0.9165599807376454,0.8637247614197996,1.0150209063512616,0.9131372419697881,0.9838005416497329,0.9806773969748398,0.8833481747116422,1.097896540966043,0.9247312184950449,0.9835585895149886,0.9393092479474653,0.9966723782386193,0.8758865378696099,1.1835569041421994,1.1360947823002452,0.862422923881742,1.0286542680065855,0.9786737471517399,0.9280824956310072,1.0070374008759642,1.1059259910099646,0.8913784474640883
2001-02-12,1.1162434945196973,0.9937250389663483,0.9933169969867002,1.2254902655219522,0.8600286309215804,1.0062031629998462,1.0379221668079794,1.00629776726699,0.9442134202604829,0.8889969160765622,1.0264977477393753,0.936666688479693,1.0092828448994902,1.019322755021948,0.8854259862881987,1.132557244553995,0.927526958387921,0.955960230560775,0.9547578792866076,0.9982696453919845,0.8852732387186509,1.2142026247054631,1.1349113464483664,0.9146132233010771,1.046683902823644,1.009640746124366,0.930999551723025,1.005864514485538,1.1160494163464716,0.9059911709047462
2001-02-13,1.0920770795993495,0.9864043957885383,0.9811663262864201,1.213809002605121,0.836253156620326,1.0140484284414397,1.0100730647762761,0.9989280751275665,0.970588133728619,0.9002721528628529,1.0119829772015432,0.9501960894614314,0.9936294028950068,1.0118430156117346,0.8904720289840551,1.1166821330292196,0.9303226173931979,0.9744570094658723,0.9688483870206952,1.030214274044528,0.8936170275208981,1.2020500348955736,1.1266273221045764,0.9257357432483192,1.0141661972084168,0.9477067677875649,0.905979916319998,0.9946048369344516,1.127901303123363,0.9037992611654178
2001-02-14,1.0856530999901683,0.9675798838914418,0.9686106351588306,1.2177723317604272,0.8337504767109136,0.9936142067336206,1.011060613211708,0.9874045607242639,0.9685101336519499,0.8888024785727849,1.004219266436708,0.9215686386899028,0.9765198299266189,0.9904426370158479,0.8682102282594537,1.0809631231441899,0.9230107932979269,1.0093953859746636,0.9419406479643242,1.0248901678848368,0.8863162389592443,1.2163160849147179,1.08946755908041,0.9069130175868593,1.0028976850329525,0.9970786891035794,0.8934140020600371,0.9845180420346324,1.1224692063783774,0.8792011170298205
2001-02-15,1.1128785656051716,1.0035556650703863,0.9538273218868889,1.226741833870009,0.8376832777095591,1.0078451468481422,1.0094805175747745,0.9896825030458548,0.9614768905421801,0.8672239364614496,0.9851475358162486,0.9215686386899028,0.9841645154151994,1.0076876299459854,0.8928466485175668,1.0998809506660239,0.9488172520677437,1.0660601175757392,0.9740262548381273,1.0515106651054775,0.916770951246123,1.2340694344901328,1.088520811771569,0.8898014553240717,1.0434642946539243,1.0461584916645386,0.8762480705024158,0.9676285267265436,1.107407476804202,0.923039403526603
2001-02-16,1.0706638208775703,0.9830578599713039,0.9572699708397754,1.1954527161317587,0.8441187794905628,0.9874109252405726,1.0268615512302735,1.002813907401018,0.9589193427838001,0.8359253389491514,1.0018564261417209,0.9356862408228572,0.9828903963502525,1.001662282685239,0.897002224673762,1.0775234946008836,0.9391398284579687,0.9726954466477523,0.9610392413537064,1.0415279698494857,0.9011263924787505,1.2152593285860265,1.1013018965871473,0.8959616397794259,1.030585993979664,1.0043822655400683,0.8671602213638527,0.9854563082286589,1.082716121701338,0.8952751536216217
2001-02-20,1.0767819151492108,0.9974900341077567,0.9724583033781106,1.1656237560497849,0.8219521696940139,0.9770113652643001,0.9865692290874035,1.0144714185117734,0.9886508287906804,0.8571150431811059,0.9868353322619072,0.9562745194541789,0.9319257109522586,1.0222316179926367,0.9035323111691647,1.030295025644135,0.8989247716011974,0.89547875786416,0.9663019883432835,1.04818312527123,0.8896537198354351,1.178273178277563,1.134437978181851,0.9137576778495446,1.00289765231381,0.9184926868473944,0.8740041966949448,0.9828759697220668,1.0604938930071564,0.9001460771499307
2001-02-21,1.0498623672704805,0.9893327401570297,0.9813687443203036,1.1733417006257172,0.7860208100595777,0.9571244845565047,0.9352162782464846,1.0290767635240874,0.9622761457381586,0.7960730583204356,0.9269197237471587,0.9313725572028804,0.8791408515707249,1.0112197710002375,0.8809736844263574,1.0133615705383598,0.880860258057779,0.8807987805758394,0.9444023095236843,1.0531079088670043,0.8850646546385568,1.136108967161195,1.1375149143100736,0.8591717770289737,1.0144881404816009,0.8983349319859368,0.883092004931759,0.9795918960731941,1.0367901895230345,0.8718947404776786
2001-02-22,1.081370521678292,0.9851495148518414,0.9773185177482444,1.151230733348778,0.7954952690977929,0.9509212363459111,0.953979896523455,1.019697161036806,0.9795395722479302,0.7776049435189987,0.8943458922768416,0.9594118074492403,0.8846013712280009,1.0014545531302583,0.892252966702805,1.0591348086711063,0.8750538034087137,0.8734587936737033,0.9358291764621979,1.0441900331285323,0.9030037646040292,1.1507977199976223,1.1363314779186728,0.8504448771712863,0.9980683050019383,0.8764243273944161,0.8717602478027552,0.9878020516725629,1.068395079586341,0.8799317790059279
2001-02-23,1.0611808582355289,0.9659066780416967,0.9669904502091252,1.1837714212576143,0.8026458169726591,0.967159167377754,0.9292909731198198,1.005359760088906,0.9848144907984425,0.7777993447548784,0.8776370336709887,0.9749019907864119,0.8773207038721774,0.976522070182798,0.8940339036243437,1.0407461313056547,0.8621505750430181,0.8807988173004608,0.9371023720567746,1.028217716031486,0.8767209099413514,1.099017104759264,1.1128995274119553,0.8603695688878752,0.9755312739305964,0.8746714787396273,0.8648041153638354,0.979357292420732,1.0970370422379236,0.872625397468719
2001-02-26,1.1012542309850772,1.0035556919477382,0.9696230817098195,1.2423863366897532,0.8080086949987619,1.0135010824622428,0.9589176986338528,0.9528339652960458,1.0031968411207883,0.8505053829847925,0.8855695559998239,0.9862745149795327,0.9155442509588323,1.0114275586248611,0.8869101252558574,1.0849318409071416,0.8952688823724905,0.8807988173004608,0.9451662316785604,1.0441900500323191,0.9286608374973708,1.1127548185687548,1.1005918379903632,0.8738876955542416,1.0109465710868633,0.861817254207781,0.8900481798933635,0.9828759273009413,1.1348148292318372,0.9059911894288727
2001-02-27,1.1089017808667299,1.003973973960142,0.9716482364782786,1.2386316463984628,0.8122989787665968,0.9961684808652874,0.9401541149225429,0.9473401914456591,1.0182224224480432,0.8670295118686507,0.8776370667019555,0.9917647106946176,0.9064434115083712,1.000415711880262,0.8919561117224881,1.1381134638574641,0.9137635259983178,0.8385204740700387,0.9591717994161966,1.0601623987136335,0.9224030192974614,1.0841169716856174,1.1422486887623795,0.8725187679569097,0.9900193300595597,0.8472101842936252,0.8965555001461998,0.965282684092477,1.1328395251474832,0.9128104945125849
2001-02-28,1.093912489358327,0.9725997872738876,0.9856215097670726,1.2307050727226017,0.7844119506495506,0.9728150840112967,0.9215880454764639,0.9446603081450881,0.9942454430309274,0.8262052538964129,0.8950210384280677,0.9352941239500213,0.8951583723237743,0.97091228205053,0.8726625480131414,1.1426114020779752,0.8946237438064044,0.8458604630398109,0.9570497373188862,1.037002546821167,0.9113475302375811,1.0556904706650854,1.1403551945335049,0.857118357992711,0.9964585147842,0.8343559640213467,0.8998091897117803,0.950738933989312,1.1111111306205776,0.9171943581935309
2001-03-01,1.1159375422015652,0.9602592758309927,1.0032399870649138,1.238214465864833,0.7686808121469786,0.9848566864026967,0.9107249185492147,0.9198713541932128,0.953484581336986,0.8067651317333301,0.889451420958244,0.8921568718357892,0.8855114832864178,0.956783877214061,0.8670228877569771,1.0943245985217038,0.9032259089526005,0.8514388282075122,0.9303117583216503,1.038333539590012,0.912390476351185,1.1206804651439812,1.149112552249925,0.8271731196365002,0.9768191046600301,0.8510080403512846,0.8947603873425831,0.9547267133740368,1.1066666860980954,0.9145153527085141
2001-03-02,1.1318445623031232,0.9322316698073045,1.00405000303047,1.1825198515974154,0.7820880660043649,0.9906950153253605,0.9046020693855624,0.9332707522612036,0.9606776690185922,0.8077371223640424,0.8869197753787706,0.9131372789123157,0.8736803945912137,0.9306047777506359,0.8563372208256719,1.112713300777883,0.9178495880314975,0.8661188256201692,0.94499645033323,1.0388659970291139,0.9328326762128808,1.0810524418337737,1.1763314663638138,0.837097790877835,0.9655505878460093,0.8562665892342234,0.8992482370173773,0.9760731615403527,1.0859259485339188,0.9498295459564239
2001-03-05,1.1648821996011016,0.9428989171354085,0.9971646297296882,1.1981643527300787,0.7738649652728558,1.0103994438326744,0.9235631619813325,0.9401044406904858,0.9896099180375907,0.805404304858314,0.8472573349984771,0.8903921798475813,0.8782307841903632,0.9484730409067926,0.8477293276453044,1.170392908878976,0.9533334695348776,0.8919555832478318,0.9523812195940041,1.0661520202142831,0.966833494428164,1.1086335489927672,1.167574066786119,0.8276864259796641,0.9507405384318627,0.8875257142207849,0.8922921022799294,0.9835796521891789,1.0938271457354516,0.9783244323351167
2001-03-06,1.1621290587664543,0.9500103550583355,0.9801536991617406,1.239883117511352,0.7685020733248652,1.0032839583493438,0.9472645634072594,0.9252310671364105,0.9931264968813373,0.8040434937448254,0.8405062784097557,0.9021568426806895,0.8851473785543328,0.960939296319951,0.8563372560111474,1.2006879441288536,0.957204480087924,0.9433355250785649,0.9528056006654552,1.0697458054440216,0.960158485650967,1.120152140703447,1.1557397462085068,0.8478780846473659,0.957179713950554,0.920245592211534,0.8689554069391359,0.9805301519997349,1.0962962417515203,0.9641987580534256
2001-03-07,1.201896534092913,0.9617234127299918,0.959902586758768,1.2659573635193688,0.790132409530874,1.0308336342036375,0.9924946465072855,0.9181293635574982,1.0246162539065016,0.8495333800643301,0.851139187135406,0.8621568411801129,0.9182744617704178,0.96571804744055,0.842980175998866,1.184812832351724,1.0064517891044158,0.94862027935716,0.9585776017137265,1.0873153105526343,0.9970796519314007,1.1365316773960972,1.1843787459716046,0.8675564023261382,0.9652286381651644,0.9623139752875697,0.834735725775021,0.9878020577660106,1.1232097663383993,0.9880662448506526
2001-03-08,1.193025323755808,0.9594226433407814,0.9910893418512671,1.235919815921114,0.7942439425371088,1.0664111046709979,0.9922971400726306,0.9513599541162255,1.035006272567615,0.8693623386884117,0.8675105089442806,0.8913724914101311,0.9237349808573357,0.9626014918150303,0.8696943020742877,1.17237732121844,1.0277420689607728,0.9286555031233757,0.9947375452943726,1.0925062625767434,1.001251532903047,1.125118808136754,1.2035504031705215,0.8838124139260046,0.9610431944397798,0.9713704083403985,0.839111326975961,1.0070373296764767,1.1387653230343733,0.9965903911516037
2001-03-09,1.1318445394516965,0.9163354233569894,0.9791411850034318,1.1825197374145644,0.7638542313404193,1.075533505183685,0.9668181744812706,0.926437006153451,1.0469947502227657,0.8654743155819657,0.8691982506394317,0.8823528803577751,0.8942482702610922,0.9137753889635921,0.8593054644552325,1.1729065323412384,1.0073119543590465,0.8881387557095196,0.9881167114561497,1.0874483628083302,0.9824780666611147,1.049244351091445,1.224852162111277,0.868925353892097,0.9568577456132432,0.8600645021862137,0.8492089409513915,1.0086794047462473,1.109135696993116,0.973697065492706
2001-03-12,1.1009482395049217,0.8282785397724459,0.9615227143487172,1.0834375556607432,0.7222024593565695,1.0390438154213077,0.8984792409135118,0.9145115106423312,0.9750638132644835,0.8176516148717097,0.8455695568708715,0.8801960216829134,0.8572988706945877,0.8393934874857067,0.8328881287253431,1.1262072352979413,0.9668818370792411,0.8772755753329342,0.948985896437923,1.0435244965212522,0.9486858318061123,1.0090879545824483,1.1739645889179398,0.8266597819683607,0.8857051338490206,0.8106925940453092,0.8319308084574535,0.9824068265437301,1.089382611345659,0.9227959413794201
2001-03-13,1.1333740276237643,0.8853795653372344,0.9534222700894149,1.130371203821922,0.7441902743329099,1.0297389494645706,0.9362038684975955,0.9130375741503988,0.9681904129332958,0.8300933289042437,0.8227847465787778,0.8809803643578351,0.8807790008146064,0.8774154942883468,0.8251707039289121,1.1594126672856364,0.9903227269610229,0.9266003068284708,0.9141840877826367,1.0548381804076363,0.9461827052651752,1.039733653036731,1.1715977236912847,0.8350444268049092,0.9021249556139074,0.8583116231191584,0.8182429343955898,0.9770115661411711,1.0854319979870923,0.9094009123331388
2001-03-14,1.0874884394149733,0.8581886026757973,0.9443092693474463,1.1264079189145058,0.6878799339629741,1.0034663752609423,0.8641122198429556,0.8924024410646855,0.9274295481392834,0.8090979941605342,0.8045568967207835,0.8256862484751707,0.8172551582529951,0.8445877305985635,0.8177501005709132,1.1137717035844636,0.9632259522479152,0.9083971326087887,0.912571320782334,0.9982695716298989,0.9117646848805689,1.003487217430131,1.1370415074108964,0.8076659170381436,0.8721829051046076,0.848963098914934,0.807023367292603,0.9692705374106684,1.0390122503463768,0.8633707121305211
2001-03-15,1.0942183616222927,0.8592343913070181,0.9453218521769675,1.1199415039180765,0.711476623277673,0.9961684352495909,0.8939364482322815,0.8701593816133435,0.8967390124350763,0.8398133767638534,0.8042193448747642,0.8396078140362112,0.8445576916778478,0.8416789451167501,0.8085485556467622,1.1599418844076836,0.9677420371250296,0.9010571384337686,0.9272559621907032,1.008252267346198,0.8969545081628862,1.0098276510647417,1.1185799670870646,0.8187884459148592,0.90148101159801,0.8326031809861868,0.8308088476991546,0.97302374678563,1.0669134697122782,0.8504627760606212
2001-03-16,1.070357857913124,0.848148841330068,0.9315510935194056,1.1380891480417152,0.6825170203125578,0.998905208791752,0.8805056788531052,0.8669435161835275,0.8591750815084573,0.8215396591473708,0.821097013734044,0.8262744809179562,0.8281761861833339,0.8206941046556259,0.7865835821824612,1.137584422164804,0.9591398846086493,0.823840443247404,0.8998389320811254,0.9507519430151246,0.8831872969298153,0.9521292497451738,1.1396450650272483,0.8030458051623658,0.8860270488235269,0.8144904066717727,0.8016379776159621,0.9582454231985,1.0409875470822127,0.8723819232805867
