date,QQQ,BND,DBC,VXX
2003-11-06T00:00:00.000Z,31.4732044449,60.51301437482222,66.45286782878888,25.685493841314283
2003-11-07T00:00:00.000Z,31.2017327316,60.47508304904444,66.21408293727778,25.502498311385715
2003-11-10T00:00:00.000Z,30.8164180416,60.539649148011115,66.14152089734445,25.33592929637143
2003-11-11T00:00:00.000Z,30.7025750651,60.432447066255556,66.02612708832223,25.34861058557143
2003-11-12T00:00:00.000Z,31.3593614683,60.629246190855554,66.48249715122222,25.751204152685716
2003-11-13T00:00:00.000Z,31.3243328602,61.019781037255555,66.75615462952223,26.119262194571427
2003-11-14T00:00:00.000Z,30.685060761,60.986971373244444,66.48562063197778,26.264184096928574
2003-11-17T00:00:00.000Z,30.3698032874,61.167389708444446,66.45858151307777,26.13233647328571
2003-11-18T00:00:00.000Z,29.6692311239,61.05635973417778,66.10152120441111,25.952037798128572
2003-11-19T00:00:00.000Z,29.9582171414,60.87961959158889,66.23033268215556,26.1880623502
2003-11-20T00:00:00.000Z,29.6692311239,60.98530868442222,66.0436719349889,25.90566648274286
2003-11-21T00:00:00.000Z,29.9757314454,61.07710835595555,66.21933952682222,25.722679455614287
2003-11-24T00:00:00.000Z,30.8076608896,60.95404410418889,66.47579497945556,26.151273976814284
2003-11-25T00:00:00.000Z,30.8076608896,61.197847043955555,66.75453003192222,26.10158018524286
2003-11-26T00:00:00.000Z,30.9477753223,61.03643446172222,66.75312065648889,26.15981279932857
2003-11-28T00:00:00.000Z,30.9828039305,60.96822759512222,66.75888387278889,26.152330850671426
2003-12-01T00:00:00.000Z,31.4381758367,60.90834317436667,67.00374573926666,26.5102143405
2003-12-02T00:00:00.000Z,31.2630327959,60.874502890155554,66.92076069042221,26.493990697457143
2003-12-03T00:00:00.000Z,30.8689609539,60.91348700778889,66.90211020135555,26.49336082457143
2003-12-04T00:00:00.000Z,31.2017327316,61.02135142275556,67.07168742182222,26.55990813214286
2003-12-05T00:00:00.000Z,30.685060761,61.226224464733335,67.00078609613334,26.35049740132857
2003-12-08T00:00:00.000Z,30.8602038019,61.28039221021111,67.21745707804445,26.557828395914285
2003-12-09T00:00:00.000Z,30.1508744863,60.92021430575556,66.77189112952222,26.379605205514284
2003-12-10T00:00:00.000Z,30.2647174629,61.134301444133335,66.92989184493334,26.24131975277143
2003-12-11T00:00:00.000Z,30.9127467141,61.414524504355555,67.42227103162222,26.5784143833
2003-12-12T00:00:00.000Z,30.8602038019,61.4606972914,67.5022100041,26.661388205828572
2003-12-15T00:00:00.000Z,30.4573748078,61.38620592565555,67.30899671682222,26.549086701485713
2003-12-16T00:00:00.000Z,30.5186748722,61.46526819493334,67.52049361823333,26.662630945857142
2003-12-17T00:00:00.000Z,30.5712177844,61.6194045722,67.7005717286,26.72626577232857
2003-12-18T00:00:00.000Z,31.1404326672,61.79304795163333,68.13326480693334,26.959593469628572
2003-12-19T00:00:00.000Z,31.0528611468,61.791698753422224,68.04057453428888,26.918379622142858
2003-12-22T00:00:00.000Z,31.1491898193,61.82986680211111,68.28054020884444,26.974514555885712
2003-12-23T00:00:00.000Z,31.3856329245,61.62695097312222,68.16722473098889,27.02713489077143
2003-12-24T00:00:00.000Z,31.4500680492,61.65953004095555,68.15787143482223,27.065519760914285
2003-12-26T00:00:00.000Z,31.406265726,61.934556072544446,68.36758206727778,27.108921827342858
2003-12-29T00:00:00.000Z,31.9231331396,61.91728976978889,68.73498425525555,27.374879936128572
2003-12-30T00:00:00.000Z,32.0282587153,61.822205416955555,68.68636206692221,27.434989929871428
2003-12-31T00:00:00.000Z,31.9406540689,61.89429182965556,68.72871469182222,27.474190923985716
2004-01-02T00:00:00.000Z,31.8530494225,61.603811814033335,68.58228266173333,27.519477450328573
2004-01-05T00:00:00.000Z,32.4925633411,61.75330862138889,68.97016891895555,27.719696276085717
2004-01-06T00:00:00.000Z,32.711574957,62.006349200677775,69.1769441759111,27.807160682671427
2004-01-07T00:00:00.000Z,33.0094307547,62.15688178412222,69.37638097958889,27.94261219958571
2004-01-08T00:00:00.000Z,33.2722446938,62.173335140911114,69.49471964964444,27.913853660071425
2004-01-09T00:00:00.000Z,33.0532330779,62.539849687933334,69.47256261773333,27.73767657027143
2004-01-12T00:00:00.000Z,33.5788609562,62.4550406195,69.64107036019999,27.762762551685714
2004-01-13T00:00:00.000Z,33.2459632999,62.52511703338889,69.50117407135555,27.6661280573
2004-01-14T00:00:00.000Z,33.3598493402,62.599169924588885,69.81489405045555,27.839808594185712
2004-01-15T00:00:00.000Z,33.4474539866,62.68341834846667,69.92427835946667,27.931245951628572
2004-01-16T00:00:00.000Z,33.7891121075,62.68273782133333,70.06162356563334,28.003682859885714
2004-01-20T00:00:00.000Z,33.7628307136,62.62964543801111,70.00682976164444,27.978669149714285
2004-01-21T00:00:00.000Z,33.6226632794,62.730792379511115,70.28885862724445,28.304436859542857
2004-01-22T00:00:00.000Z,33.4211725927,62.81056362298889,70.29279214255556,28.32863444564286
2004-01-23T00:00:00.000Z,33.2985260878,62.64005076532222,70.04845107088889,28.22637066197143
2004-01-26T00:00:00.000Z,33.8066330367,62.559808789344444,70.42781974107778,28.55908820885714
2004-01-27T00:00:00.000Z,33.0619935425,62.5431756087,70.09866080309999,28.351379724314285
2004-01-28T00:00:00.000Z,32.5013238057,62.32617904175556,69.59835123682223,28.0587033861
2004-01-29T00:00:00.000Z,32.6239703107,62.21368090873333,69.56856064943334,28.323724918771426
2004-01-30T00:00:00.000Z,32.4750424118,62.319035294900004,69.6398099069,30.41022673706
2004-02-02T00:00:00.000Z,32.3874377654,62.36702237518889,69.78325992025556,30.62210131526
2004-02-03T00:00:00.000Z,32.3523959069,62.50866943084444,69.85828241477778,30.7855667419
2004-02-04T00:00:00.000Z,31.8267680286,62.43142897594444,69.53176467617777,30.69635870366
2004-02-05T00:00:00.000Z,31.9494145336,62.30058836236667,69.51752386896666,30.63659252068
2004-02-06T00:00:00.000Z,32.5276051996,62.62391570223333,70.07348463613333,30.9497797011
2004-02-09T00:00:00.000Z,32.518844735,62.666731256755554,70.12185542212222,30.79864400848
2004-02-10T00:00:00.000Z,32.5714075228,62.57470414873334,70.13997720503333,30.93147881114
2004-02-11T00:00:00.000Z,32.9218261083,62.882825522366666,70.67022594496667,31.21156759994
2004-02-12T00:00:00.000Z,32.6327307753,62.85521047454444,70.54220983497778,31.1204232605
2004-02-13T00:00:00.000Z,32.3611563715,63.05206942751111,70.52207337884444,30.87253218268
2004-02-17T00:00:00.000Z,32.7991796034,63.01007066127778,70.7929762856111,31.14776656232
2004-02-18T00:00:00.000Z,32.8955447144,62.91642999477777,70.55886097071111,31.0116444375
2004-02-19T00:00:00.000Z,32.3961982301,62.949636992100004,70.4985738525,31.01082488298
2004-02-20T00:00:00.000Z,32.2910726544,62.75676734937778,70.28888468511111,30.660504456359998
2004-02-23T00:00:00.000Z,31.9318936043,62.87600293083333,70.27426128283334,30.577276678
2004-02-24T00:00:00.000Z,31.8530494225,62.8163805905,70.1937751913,30.68710022566
2004-02-25T00:00:00.000Z,32.0457796446,62.977241120955554,70.41587526012222,30.73820231504
2004-02-26T00:00:00.000Z,32.1246238263,62.884008848600004,70.3413967916,30.74298470214
2004-02-27T00:00:00.000Z,32.0370191799,63.04086369041111,70.47725043044444,30.7184063601
2004-03-01T00:00:00.000Z,32.4575214825,63.158543738422225,70.86686227748889,30.864615621539997
2004-03-02T00:00:00.000Z,32.0808215031,62.92120883996667,70.55104221676666,30.81949379218
2004-03-03T00:00:00.000Z,31.9056122104,62.87425848941111,70.55681622734444,30.69464757264
2004-03-04T00:00:00.000Z,32.203468008,63.035027874966666,70.75994964926667,30.88665417394
2004-03-05T00:00:00.000Z,32.0895819678,63.46091862993333,71.12608254403332,30.97929357836
2004-03-08T00:00:00.000Z,31.3361820089,63.52415290952222,70.76309789408889,30.96562192742
2004-03-09T00:00:00.000Z,31.2398168979,63.5711492156,70.6871166464,30.46625525756
2004-03-10T00:00:00.000Z,30.8280750599,63.35730193431111,70.04290069884445,30.11272863488
2004-03-11T00:00:00.000Z,30.5477401915,63.35076269527778,69.61199515231111,29.709072625519998
2004-03-12T00:00:00.000Z,31.1084099283,63.30317087337778,69.98475633831112,29.78497822702
2004-03-15T00:00:00.000Z,30.5652611208,63.211947134733336,69.58466585413333,29.576462993
2004-03-16T00:00:00.000Z,30.6178239086,63.3839222573,69.8326222244,29.708325093
2004-03-17T00:00:00.000Z,31.0996494637,63.44989862083334,70.18451650253334,29.86888151582
2004-03-18T00:00:00.000Z,30.9594820295,63.401759144466666,70.16793624506667,29.79275074414
2004-03-19T00:00:00.000Z,30.4426146159,63.22514240743333,69.65504470973333,29.4118211291
2004-03-22T00:00:00.000Z,30.0571541718,63.25146592543333,69.28519913213333,28.95349342138
2004-03-23T00:00:00.000Z,29.811861162,63.24227270168889,69.23082847235555,29.08136386932
2004-03-24T00:00:00.000Z,30.1535192828,63.26875515813333,69.23117170933332,29.00826403848
2004-03-25T00:00:00.000Z,30.9594820295,63.362334170644445,69.71107434817777,29.160259600800003
2004-03-26T00:00:00.000Z,30.8543564538,63.177025908733334,69.60336083363333,29.35315200412
2004-03-29T00:00:00.000Z,31.3537029382,63.201148081844444,70.03420705727778,29.792312708679997
2004-03-30T00:00:00.000Z,31.4588285138,63.02270751482222,70.04195314628889,29.70105122828
2004-03-31T00:00:00.000Z,31.3975052614,63.29546276212222,70.25308589518889,29.8676402551
2004-04-01T00:00:00.000Z,31.6778401298,63.370318615622224,70.46522439558889,29.9932239353
2004-04-02T00:00:00.000Z,32.5013238057,62.943610769,70.43436416360001,30.384939721480002
2004-04-05T00:00:00.000Z,32.807940068,62.66570031957777,70.43415586851111,30.65023280934
2004-04-06T00:00:00.000Z,32.3961982301,62.79239071783333,70.42930521413334,30.59466536426
2004-04-07T00:00:00.000Z,32.3611563715,62.636009115255554,70.24482384462222,30.46812935766
2004-04-08T00:00:00.000Z,32.3611563715,62.646489775911114,70.18089567734444,30.28985207358
2004-04-12T00:00:00.000Z,32.5626470582,62.66052563841111,70.28996453244444,30.49628436612
2004-04-13T00:00:00.000Z,32.0895819678,62.44676299905555,69.75246640412222,30.22802099086
2004-04-14T00:00:00.000Z,32.2472703312,62.3003882557,69.6962214796,30.303784908239997
2004-04-15T00:00:00.000Z,31.6690796652,62.181018338655555,69.48336883572222,30.609034569880002
2004-04-16T00:00:00.000Z,31.6165168773,62.39966567542223,69.86398773718889,30.733875678260002
2004-04-19T00:00:00.000Z,32.0019773214,62.338137466733336,69.84721832373333,30.661308664720003
2004-04-20T00:00:00.000Z,31.2573378272,62.00902078375556,69.11293104552223,30.22283984956
2004-04-21T00:00:00.000Z,31.5289122309,61.94139655081111,69.26583735274444,30.49599502704
2004-04-22T00:00:00.000Z,32.3436354423,62.25688552352222,69.87504658328889,30.86380148144
2004-04-23T00:00:00.000Z,32.5976889167,62.17322405611111,69.89323674634444,30.85890967928
2004-04-26T00:00:00.000Z,32.3611563715,62.14388848473334,69.82881986563333,30.65280044948
2004-04-27T00:00:00.000Z,32.2998331191,62.27778119563333,69.92334566843333,30.82947928164
2004-04-28T00:00:00.000Z,31.7128819883,61.91403609164444,69.29752992897778,30.51712696404
2004-04-29T00:00:00.000Z,31.2222959686,61.68052345798889,68.87509164145555,30.06475903788
2004-04-30T00:00:00.000Z,30.4601355452,61.60380057914445,68.62112553087778,30.078465256199998
2004-05-03T00:00:00.000Z,30.7492308782,61.61208316776667,68.91905932796666,30.26780153388
2004-05-04T00:00:00.000Z,30.8806378478,61.72570200624444,69.05512825297778,30.238371136199998
2004-05-05T00:00:00.000Z,31.1259308576,61.67925136811111,69.09928589894444,30.50832940982
2004-05-06T00:00:00.000Z,30.8893983124,61.45412474047778,68.74714601611112,30.29871707522
2004-05-07T00:00:00.000Z,30.6353448379,60.862440007033335,67.88399299643334,30.222533648699997
2004-05-10T00:00:00.000Z,30.3725308988,60.68583382198889,67.44290694685556,29.74996925014
2004-05-11T00:00:00.000Z,30.8280750599,60.887544648033334,67.80751909993333,29.885529427399998
2004-05-12T00:00:00.000Z,30.8893983124,60.8727987881,67.9961851049,29.9489589621
2004-05-13T00:00:00.000Z,30.6703866965,60.824567060877776,67.83863668811111,29.9489589621
2004-05-14T00:00:00.000Z,30.4426146159,60.83906545057778,67.86125175481111,29.8802181161
2004-05-17T00:00:00.000Z,30.1535192828,61.024826758244444,67.71983468297778,29.65137849738
2004-05-18T00:00:00.000Z,30.4250936866,61.09119178378889,67.89684855505556,29.742316915040004
2004-05-19T00:00:00.000Z,30.3900518281,60.971569757611114,67.71907763304445,29.598668031680003
2004-05-20T00:00:00.000Z,30.5302192623,61.14842341288889,67.94888261095556,29.4743597407
2004-05-21T00:00:00.000Z,30.6791471611,61.08383947643333,67.97357480163333,29.5577591314
2004-05-24T00:00:00.000Z,30.8893983124,61.15789652916666,68.12828904446667,29.5122814916
2004-05-25T00:00:00.000Z,31.502630837,61.26104261097778,68.59394110971111,29.9444698072
2004-05-26T00:00:00.000Z,31.7041215237,61.42982327418889,68.82683261145556,30.00439623708
2004-05-27T00:00:00.000Z,31.9056122104,61.734413192855556,69.19610847572223,30.26788111834
2004-05-28T00:00:00.000Z,32.0194982507,61.554181858599996,69.09430675029999,30.31271263256
2004-06-01T00:00:00.000Z,31.9756959275,61.47546979897778,68.9800545621111,30.26395850446
2004-06-02T00:00:00.000Z,31.9056122104,61.534250617388885,69.14419616085556,30.442978360359998
2004-06-03T00:00:00.000Z,31.5201517663,61.435311063822226,68.81941962148889,30.363614891780003
2004-06-04T00:00:00.000Z,31.7041215237,61.38754275198889,69.00100016715555,30.4700677342
2004-06-07T00:00:00.000Z,32.4575214825,61.57505512047778,69.57359545401111,30.85869992476
2004-06-08T00:00:00.000Z,32.5013238057,61.469748018577775,69.5782570955111,30.87038818192
2004-06-09T00:00:00.000Z,32.0457796446,61.40038520557778,69.2475695874111,30.56961081336
2004-06-10T00:00:00.000Z,32.2735517251,61.387161747533334,69.37212994263334,30.584059603540002
2004-06-14T00:00:00.000Z,31.818007564,61.14918175454444,68.91708169467778,30.35840002688
2004-06-15T00:00:00.000Z,32.229749402,61.655099485533334,69.45013744633333,30.52158239524
2004-06-16T00:00:00.000Z,32.1771866141,61.54592557522222,69.36835017928888,30.50639103322
2004-06-17T00:00:00.000Z,31.8793308165,61.59332122434445,69.36273316987779,30.446900974299997
2004-06-18T00:00:00.000Z,31.9231331396,61.69548181837778,69.50519426521112,30.48329544858
2004-06-21T00:00:00.000Z,31.6690796652,61.72126628303334,69.37764168063333,30.27840414456
2004-06-22T00:00:00.000Z,32.1333842909,61.75083468194445,69.56689695117778,30.26165866454
2004-06-23T00:00:00.000Z,32.518844735,61.78426988934444,69.84260113027779,30.3968186221
2004-06-24T00:00:00.000Z,32.4575214825,61.9567622194,69.8582445394,30.447506989599997
2004-06-25T00:00:00.000Z,32.7028144924,61.89038850761111,69.64598594834445,30.32051410878
2004-06-28T00:00:00.000Z,32.4312400886,61.689168219555555,69.42670361382221,30.20239189376
2004-06-29T00:00:00.000Z,32.7378563509,61.63482804448889,69.52876045045555,30.2987813718
2004-06-30T00:00:00.000Z,33.0619935425,62.09775871864444,69.97859506817778,30.43822367948
2004-07-01T00:00:00.000Z,32.4487610179,62.03658384333333,69.50781893263334,30.04334027312
2004-07-02T00:00:00.000Z,32.2560307959,62.374959946366666,69.72202438596666,29.94183313476
2004-07-06T00:00:00.000Z,31.5639540895,62.253403898866665,69.36041101956667,29.66954453436
2004-07-07T00:00:00.000Z,31.625277342,62.248356063955555,69.44702895712223,29.65066631576
2004-07-08T00:00:00.000Z,31.2748587565,62.246728872388886,69.24470318225555,29.46029170684
2004-07-09T00:00:00.000Z,31.3186610796,62.10300164672223,69.20384066678889,29.4842875858
2004-07-12T00:00:00.000Z,31.1872541101,62.26931288616667,69.33770946956666,29.42143054504
2004-07-13T00:00:00.000Z,31.1434517869,62.2201446233,69.3341831945,29.528087675779997
2004-07-14T00:00:00.000Z,30.8280750599,62.22922266401111,69.26368608014444,29.52901366822
2004-07-15T00:00:00.000Z,30.7229494843,62.05726888852222,68.91410035648889,29.259097082959997
2004-07-16T00:00:00.000Z,30.3725308988,62.41146858825556,69.13819555772223,29.08721089642
2004-07-19T00:00:00.000Z,30.3112076463,62.30091499965556,68.96300439692223,28.95711024896
2004-07-20T00:00:00.000Z,31.0383262112,62.26731818663333,69.30925889313333,29.12751808082
2004-07-21T00:00:00.000Z,30.1359983536,61.96984868708889,68.54661800465556,28.75800166882
2004-07-22T00:00:00.000Z,30.5477401915,62.11893608352222,68.75133357318889,28.89865594028
2004-07-23T00:00:00.000Z,29.9695495254,62.16448245528889,68.52408349695556,28.60181909872
2004-07-26T00:00:00.000Z,29.8381425559,61.89320424746667,68.27564333836668,28.36671840732
2004-07-27T00:00:00.000Z,30.2498843938,61.8541062049,68.5286867317,28.63276845682
2004-07-28T00:00:00.000Z,30.1184774243,61.95901750536667,68.68130873996667,28.534738058
2004-07-29T00:00:00.000Z,30.4688960098,61.875587199,68.7570230778,28.69653532392
2004-07-30T00:00:00.000Z,30.5652611208,62.2973381884,69.1267126141,28.74693142896
2004-08-02T00:00:00.000Z,30.6265843733,62.28917606337778,69.1433743973111,28.77606113426
2004-08-03T00:00:00.000Z,29.9870704547,62.30119045356666,68.94141344426666,28.66997253186
2004-08-04T00:00:00.000Z,29.9958309194,62.41195890196666,68.99160100206667,28.589715627140002
2004-08-05T00:00:00.000Z,29.4351611825,62.30149314917778,68.42472873401111,28.20178569996
2004-08-06T00:00:00.000Z,28.6642402944,62.52936403432222,68.1754120325889,27.647135744619998
2004-08-09T00:00:00.000Z,28.7343240115,62.57446422576667,68.23080354146667,27.59417272638
2004-08-10T00:00:00.000Z,29.0935030617,62.52026103142222,68.49616932628889,27.95021113704
2004-08-11T00:00:00.000Z,28.8394495872,62.562943099377776,68.5418883412111,28.0896857768
2004-08-12T00:00:00.000Z,28.4452286785,62.57814354058889,68.22766233535556,27.87786603608
2004-08-13T00:00:00.000Z,28.4890310017,62.70251042953333,68.36796058613334,27.800159878520002
2004-08-16T00:00:00.000Z,28.8131681933,62.72284194503333,68.66358823113333,28.16553994944
2004-08-17T00:00:00.000Z,29.1373053849,62.93639465745555,68.98204512302222,28.23663392596
2004-08-18T00:00:00.000Z,29.6541727985,62.8536672451,69.2404648273,28.595417981780002
2004-08-19T00:00:00.000Z,29.496484435,63.006169347555556,69.24328541802223,28.47374916826
2004-08-20T00:00:00.000Z,29.7943402327,62.90223823304445,69.36331491807778,28.65296246412
2004-08-23T00:00:00.000Z,29.8644239498,62.90440972467778,69.31842548871111,28.698029844700002
2004-08-24T00:00:00.000Z,29.8556634852,62.906476957188886,69.30883595335555,28.6808087128
2004-08-25T00:00:00.000Z,30.2674053231,62.97705768835556,69.57330041292222,28.960798052700003
2004-08-26T00:00:00.000Z,30.1359983536,63.08243048057778,69.65548074161111,28.93587618132
2004-08-27T00:00:00.000Z,30.2761657878,63.15009982445555,69.80114886052222,29.0881530549
2004-08-30T00:00:00.000Z,29.7680588388,63.133694255744444,69.55694193287778,28.7867185832
2004-08-31T00:00:00.000Z,29.8031006973,63.178832560800004,69.7374951531,28.74384448564
2004-09-01T00:00:00.000Z,30.0221123133,63.38489346488889,69.90436866305555,28.947979652839997
2004-09-02T00:00:00.000Z,30.4688960098,63.269640199011114,70.17782476484444,29.27011199598
2004-09-03T00:00:00.000Z,29.908226273,63.2092473856,70.0258229218,29.178498880139998
2004-09-07T00:00:00.000Z,30.1622797475,63.26600473816667,70.27076621406667,29.29797441076
2004-09-08T00:00:00.000Z,30.0483937072,63.40314166293333,70.26398356873334,29.23622209456
2004-09-09T00:00:00.000Z,30.3024471817,63.33797287644444,70.18244724337778,29.20762858546
2004-09-10T00:00:00.000Z,30.7667518075,63.49907711242222,70.43275878148889,29.33441505934
2004-09-13T00:00:00.000Z,31.1697331808,63.59729358655555,70.64648585742222,29.40092757172
2004-09-14T00:00:00.000Z,31.213535504,63.66857623118889,70.73456373305555,29.5359833134
2004-09-15T00:00:00.000Z,30.8806378478,63.56257354287778,70.41803627211111,29.4084495792
2004-09-16T00:00:00.000Z,30.9419611002,63.760163554777776,70.65306597531111,29.39397409258
2004-09-17T00:00:00.000Z,31.0383262112,63.55933282698889,70.62003999375555,29.43792801244
2004-09-20T00:00:00.000Z,31.0383262112,63.74693242494444,70.58222757397778,29.22033008492
2004-09-21T00:00:00.000Z,31.1609727162,63.77131103227778,70.73348364961112,29.4112826251
2004-09-22T00:00:00.000Z,30.6178239086,63.837318962333335,70.38844337913334,29.01040398556
2004-09-23T00:00:00.000Z,30.5915425147,63.625220209511106,70.09537871224444,28.9172052256
2004-09-24T00:00:00.000Z,30.4864169391,63.67983363603334,70.26009077203334,28.940773868900003
2004-09-27T00:00:00.000Z,30.2236029999,63.609462104799995,70.0323462934,28.80296350228
2004-09-28T00:00:00.000Z,30.2849262524,63.746641315455555,70.27652714052222,28.91727244986
2004-09-29T00:00:00.000Z,30.7317099489,63.47233224704444,70.23620990967778,29.05631112004
2004-09-30T00:00:00.000Z,30.7842727367,63.54466472646667,70.25683159616666,28.86837616088
2004-10-01T00:00:00.000Z,31.625277342,63.600565014833336,70.80807765303334,29.22043833944
2004-10-04T00:00:00.000Z,31.8092470994,63.63353569311111,70.88605192434444,29.37269410566
2004-10-05T00:00:00.000Z,31.8530494225,63.63144907998889,70.89567495255555,29.25534004608
2004-10-06T00:00:00.000Z,32.107102897,63.583709238088886,71.04613571465555,29.28451035564
2004-10-07T00:00:00.000Z,31.7479238469,63.49872020488889,70.70617958185555,28.89201940274
2004-10-08T00:00:00.000Z,31.1697331808,63.68318337528889,70.54555823775556,28.5343803242
2004-10-11T00:00:00.000Z,31.3186610796,63.77042189381111,70.71481750664445,28.65803393734
2004-10-12T00:00:00.000Z,31.2660982918,63.69289640765556,70.58441036722222,28.5854944065
2004-10-13T00:00:00.000Z,31.1960145747,63.69019999042222,70.3040824904889,28.36173075754
2004-10-14T00:00:00.000Z,31.0558471405,63.8790519026,70.1789855942,28.1290361023
2004-10-15T00:00:00.000Z,31.213535504,63.81917077024445,70.28088119447777,28.25645748104
2004-10-18T00:00:00.000Z,31.6603192005,63.80362893012222,70.3804391584889,28.422189505360002
2004-10-19T00:00:00.000Z,31.4325471199,63.7557838012,70.0992112405,28.13481733172
2004-10-20T00:00:00.000Z,31.5814750188,63.936126388944444,70.17368029287778,28.100483781559998
2004-10-21T00:00:00.000Z,32.0633005738,63.845450577811114,70.27818354174444,28.090052635320003
2004-10-22T00:00:00.000Z,31.3624634028,63.88385577536667,69.98256731896667,27.803198785880003
2004-10-25T00:00:00.000Z,31.213535504,63.94046248731111,69.99336040074445,27.69792550942
2004-10-26T00:00:00.000Z,31.3799843321,63.91995390223333,70.45041047573334,28.0908799539
2004-10-27T00:00:00.000Z,32.1771866141,63.90676683428889,70.81096025585555,28.722414947940003
2004-10-28T00:00:00.000Z,32.3786773008,63.99413148214444,70.94478508097778,28.71265662308
2004-10-29T00:00:00.000Z,32.326114513,64.13060255196667,71.00549338646667,28.79567713246
2004-11-01T00:00:00.000Z,32.4487610179,64.03964657043333,71.03879497963334,28.67620494418
2004-11-02T00:00:00.000Z,32.5538865936,63.997263763844444,71.03142825797778,28.5730996287
2004-11-03T00:00:00.000Z,32.7728982095,64.22560669747777,71.54839786981111,29.12832732636
2004-11-04T00:00:00.000Z,32.9568679669,64.31111215026667,72.05258418596667,29.36737136744
2004-11-05T00:00:00.000Z,33.2547237646,64.2265357704,72.1827539022,29.54461601832
2004-11-08T00:00:00.000Z,33.2897656231,64.01767018161111,72.01396784424445,29.543325208099997
2004-11-09T00:00:00.000Z,33.219681906,64.1352777089111,72.05195927424444,29.587571580360002
2004-11-10T00:00:00.000Z,33.1057958657,64.0712127194,72.0119186558,29.474812604940002
2004-11-11T00:00:00.000Z,33.5438190976,64.19744795342223,72.3366768087889,29.695735471520003
2004-11-12T00:00:00.000Z,33.8679562892,64.34164545994444,72.69724749527778,29.85619959024
2004-11-15T00:00:00.000Z,34.016884188,64.38290875408889,72.77220928045556,29.96147286676
2004-11-16T00:00:00.000Z,33.8066330367,64.26800539115555,72.49277861182222,29.80792629036
2004-11-17T00:00:00.000Z,34.2621771979,64.44971209476667,72.75113019026666,29.87932950824
2004-11-18T00:00:00.000Z,34.4198655614,58.818830917250004,50.155532366900005,29.895437218999998
2004-11-19T00:00:00.000Z,33.8854772185,58.78039096041667,50.38015638416667,29.486788723060002
2004-11-22T00:00:00.000Z,34.2096144101,58.888805530666666,50.525522212266665,29.60558808994
2004-11-23T00:00:00.000Z,34.1570516222,58.8254417335,50.3801766934,29.547710962460002
2004-11-24T00:00:00.000Z,34.4549074199,58.92549250658333,50.60019700263333,29.66578767562
2004-11-26T00:00:00.000Z,34.3497818443,58.816090949,50.7004363796,29.7835553945
2004-11-29T00:00:00.000Z,34.3410213796,58.693531356166666,50.71741254246667,29.74591757034
2004-11-30T00:00:00.000Z,34.2709376625,58.671890076,50.5407560304,29.71256583586
2004-12-01T00:00:00.000Z,34.9717748336,58.52392935466666,50.637571741866665,30.1379948639
2004-12-02T00:00:00.000Z,35.1031818031,58.54764750966667,50.38905900386667,30.32943842654
