Date,SPY_Adj_Open,SPY_Adj_Low,SPY_Adj_High,SPY_Adj_Volume,SPY_Adj_Close,sma_5,sma_10,sma_21,sma_63,sma_126,sma_252,ema_5,ema_10,ema_21,ema_63,ema_126,ema_252,ao_10,atr_10,atr_21,atr_63,cci_63,williams_63,MFI_14,MOM_10,MOM_21,MOM_63,Bears_10,Bulls_10,accelerator_10,rsi_21,rsi_63,tenkan_21,kijun_63,chikou_63,RVI_10_21_63,stoch_10,stoch_21,stoch_63,boll_band_63_hband,boll_band_63_lband,boll_band_63_hband_ind,boll_band_63_lband_ind,kst,macd,macd_signal,donchian_63_hband,donchian_63_lband,donchian_63_hband_ind,donchian_63_lband_ind,donchian_21_hband,donchian_21_lband,donchian_21_hband_ind,donchian_21_lband_ind,donchian_10_hband,donchian_10_lband,donchian_10_hband_ind,donchian_10_lband_ind,logret_1,logret_10,logret_21,logret_63,mom10,mom20,mom30,mom40,mom50,log_ret,volatility,autocorr_1,autocorr_2,autocorr_3,autocorr_4,futreturn
2016-02-25 00:00:00,180.060513398754,179.224022483347,181.752101699873,119134354.952001,181.742798,179.9099428,177.716461299999,176.762770190476,182.983704873016,184.214052626984,187.875045825397,178.380705494962,177.86918648749,179.5406309721,183.83830951509,184.561214268254,178.578788584155,-5.73419935874011,3.09064228073639,3.19519351524758,2.88320376995257,-19.4410790936146,-49.4634887651429,46.6110328552223,105.543267883674,105.543267883674,105.543267883674,-12.7796852595003,0.66004175554437,2.86695027664019,53.19152765989,49.0310886768521,175.03223819235,181.599525922911,181.742798,-0.022552770165686,77.1370021856874,73.634520591235,35.4590801069635,197.747095237397,168.220314508634,0,0,-67.4476231752044,-1.97816344509837,-2.76775604260695,194.656052,169.957489,0,0,181.742798,169.957489,1,0,181.742798,169.957489,1,0,0.012039158352097,-0.000863507543785,0.013550810397726,-0.001147334282354,0.05543267883674,0.039387608700232,0.009707633305523,-0.047122516048155,-0.025640355903319,0.012039158352097,0.013043279369075,-0.053903160647859,-0.040470569487757,0.050948074520202,0.10153277825203,0.020249814429549
2016-02-26 00:00:00,182.700152365434,181.147974420239,182.802377823248,139690147.968724,181.32457,180.4843416,178.853169399999,177.070813904762,182.791599380952,184.234561166667,187.830726857143,178.871349579135,178.183312261354,179.621719109732,183.799032335167,184.535728880315,178.589641475128,-4.33672809879025,2.94701839296366,3.12182255752193,2.86369900222331,-9.66248975617722,-51.0296279968064,54.5986288690072,106.688190715738,106.688190715738,106.688190715738,-10.1194284005749,1.70305193968025,3.74121985906951,52.6011510610009,48.8374176167503,175.557376254038,181.599525922911,181.32457,-0.019501153770645,84.5749162977847,81.2851706842466,39.7157132122546,197.319502508376,168.263696253528,0,0,-65.7862790402333,-1.76674860964843,-2.66238683913763,194.656052,169.957489,0,0,181.742798,169.957489,0,0,181.742798,173.461502,0,0,-0.002303859954653,-0.013093343724746,-0.010942812704694,0.001338576950887,0.066881907157383,0.031621749363253,0.033151422091221,-0.059353866472785,-0.03276946419846,-0.002303859954653,0.013020729051704,-0.064074039966343,-0.053436320867573,0.063739275309157,0.112321103356717,0.038561967160258
2016-02-29 00:00:00,181.343147648837,179.688744390073,182.384116423425,135477303.308382,179.902512,180.2575502,179.497270399999,177.267765666667,182.577361873016,184.208694857143,187.783366484127,179.043209982613,178.339603146686,179.634482422926,183.73814920493,184.499246857635,178.59483068669,-3.25903864551961,2.92185375700253,3.10151538970433,2.86102714557456,-19.0581397980752,-56.3548114457887,56.2627587822277,103.71322162309,103.71322162309,103.71322162309,-6.67101082162699,1.74045237354176,4.15893451439175,50.5962253137803,48.1798928916926,175.557376254038,181.599525922911,179.902512,-0.024566788894003,87.0206292809888,85.1466975254602,42.1276795207125,196.869379316852,168.28534442918,0,0,-65.2395042144025,-1.63013828510967,-2.55372909660837,194.656052,169.957489,0,0,181.742798,169.957489,0,0,181.742798,176.389206,0,0,-0.0078735256422,0.020407343202676,0.005195764038377,-0.000143428572501,0.037132216230896,-0.00082594273283,0.008492831759392,-0.060068942954239,-0.050324667766346,-0.0078735256422,0.012959309183888,-0.085766266571475,-0.044572980705692,0.085567210536771,0.110079617895364,0.045152209255972
2016-03-01 00:00:00,181.250198691598,180.729713837645,184.224419632507,152564570.894914,184.13147,181.3338472,180.271496799999,177.462063095238,182.426730507936,184.216318801587,187.747981476191,179.891253318844,178.866136496987,179.838890949156,183.744294842353,184.496350976867,178.616714636547,-2.37821344550994,3.06185914455293,3.15962930602825,2.88421572473221,7.01241013832379,-40.5186239287948,55.4863484913433,104.389307132546,104.389307132546,104.389307132546,-5.19618224495602,3.06657091560331,4.27357784594641,55.8507316185259,50.2057262642486,176.268397158667,181.599525922911,184.13147,-0.019071837287899,89.4553205289529,88.6281101789196,45.0269266759235,196.447443481977,168.406017533896,0,0,-62.8267185981257,-1.33855763370815,-2.42581631103993,194.656052,169.957489,0,0,184.13147,169.957489,1,0,184.13147,178.452576,1,0,0.023234909165233,0.016737266948623,0.024084836308217,0.0011460421225,0.043893071325464,0.023031441367176,0.054842685502055,-0.028253372289579,-0.042017725459716,0.023234909165233,0.01322842786825,-0.077259119472156,-0.014485365310463,0.105465942452008,0.106501848958931,0.02028649730524
2016-03-02 00:00:00,183.787603398761,183.332172821608,185.014458581521,110189927.05474,184.958694,182.4120088,180.840316899999,177.698851857143,182.301989412698,184.242253047619,187.719023257937,180.735826765703,179.420005360897,180.071609269649,183.763269829191,184.499991473112,178.641781748658,-1.67642226889282,2.9239018060889,3.08927961335608,2.86513747132238,23.8343952417988,-37.4209165544114,54.5458000571906,103.172971136974,103.172971136974,103.172971136974,-5.31495866005278,3.73783344952065,4.16714034571699,56.7945519986417,50.5896649094556,176.663416633174,181.599525922911,184.958694,-0.018028901763371,89.7534933828013,89.8483924594234,47.1569884469403,196.088585288848,168.515393536549,0,0,-59.758804761992,-1.04446810987153,-2.28041123723273,194.656052,169.957489,0,0,184.958694,169.957489,1,0,184.958694,178.452576,1,0,0.004482511135739,0.016202848080516,-0.00036159581769,-0.004160371656242,0.031729711369735,0.046487390425346,0.05817297822256,-0.010048761116196,-0.022823684173878,0.004482511135739,0.013081434597653,-0.093568687265973,-0.00347304963639,0.123793432362227,0.140218428307026,0.021574606193463
2016-03-03 00:00:00,184.763472319242,184.131460208505,185.702216527946,102397301.448769,185.683624,183.200174,181.555058399999,178.124624380953,182.159569920635,184.316980785714,187.69615784127,181.560459638086,179.989425237179,180.326700848302,183.79327536311,184.509311414268,178.669615117243,-0.931897425985198,2.78858725742415,3.01696898031252,2.84459173875284,34.2315497033156,-34.7062697272983,63.9565903246388,104.003341977537,104.003341977537,104.003341977537,-5.45267737467779,4.28787268132118,4.07247565381101,57.6280537153433,50.9266031880382,177.007295606387,181.599525922911,185.683624,-0.020053175606898,90.7401522990473,91.6739885861707,49.8334823776384,195.614116089492,168.705023751778,0,0,-56.4718882603183,-0.753133181131204,-2.11964512606415,193.676666,169.957489,0,0,185.683624,169.957489,1,0,185.683624,178.452576,1,0,0.003911754752169,-0.004104367116084,-0.018186481441127,0.009490626375597,0.040033419775369,0.04432817165311,0.076110965669096,-0.007846754171329,-0.001199978217031,0.003911754752169,0.012847520425136,-0.074770377787378,0.029569405574071,0.151803746071346,0.139648110132013,0.023986769974318
2016-03-04 00:00:00,185.897386854977,184.986538896962,187.142847329374,139109068.325452,186.28775,184.19281,182.338575799999,178.528708333334,182.058270936508,184.369949373016,187.674858567461,182.348341365072,180.562000215618,180.597657627924,183.832251529311,184.523314867699,178.699726322316,0.013733310546655,2.72535937492297,2.97598514469823,2.83366660690617,47.2166253783157,-29.9475177867371,64.1985256889083,104.390619724089,104.390619724089,104.390619724089,-5.60497131697076,5.57620954045601,4.10379005470868,58.331445312988,51.2083495886489,177.727611007101,181.123689896879,186.28775,-0.023060567064829,91.0547089799947,93.1324026154069,53.0171695687015,195.289008976082,168.827532896933,0,0,-52.8801310586843,-0.469913884239134,-1.94598920587204,193.676666,169.957489,0,0,186.28775,169.957489,1,0,186.28775,178.749985,1,0,0.003248242060592,-0.000468546940656,0.005977187570829,-0.010257433137576,0.043906197240885,0.046085476329058,0.073597727645247,0.008097688892577,-0.006148610122137,0.003248242060592,0.01280163491885,-0.083316491942669,0.018475589473931,0.15973717083949,0.138228670632336,0.024660420855848
2016-03-07 00:00:00,185.274677301325,185.191031368783,186.882619692137,107827229.010001,186.436478,185.4996032,182.878576699999,178.926597238096,182.002156873016,184.423077206349,187.664846015873,183.029697470893,181.096043650561,180.863058553928,183.872942567916,184.538379144332,178.730306368476,0.633986195426814,2.62198226976614,2.91482339130091,2.81553838018312,49.0972842705253,-29.3699943816916,63.9035205295141,102.982829387818,102.982829387818,102.982829387818,-5.75715382356705,5.42402703385972,3.81104856169662,58.5094871538393,51.278325495098,177.727611007101,181.123689896879,186.436478,-0.024760673424905,90.5456137816279,92.8799354932398,55.2910181695517,195.127739046755,168.876574699277,0,0,-49.2683281150755,-0.212625182625032,-1.76352983500393,193.676666,169.957489,0,0,186.436478,169.957489,1,0,186.436478,178.749985,1,0,0.000798059244454,0.014375611909993,0.001566943154414,-0.014101807942232,0.02982829387818,0.06725199327701,0.052855258592382,0.033702721962453,-0.014299879517508,0.000798059244454,0.012734217248421,-0.099053467572702,0.020598803049824,0.163368340021732,0.125290129930928,0.025280318373411
2016-03-08 00:00:00,185.256098395482,184.224419376832,185.813754364922,133386582.95109,184.401001,185.5535094,183.443678299999,179.389104952381,181.854924095238,184.481643468254,187.643648468254,183.258248059078,181.396494318692,181.023874119658,183.881193480917,184.53729742666,178.752720181251,1.28504274637271,2.58098990510629,2.88135840234219,2.80595933642097,35.7996786925727,-36.7291401230101,56.0664895133652,103.161407817741,103.161407817741,103.161407817741,-5.84097197058225,5.34020888684452,3.58656452874907,55.1247640683666,50.2755987535212,177.727611007101,181.012820044996,184.401001,-0.026742297841608,89.9910010058463,93.321451398988,57.685172319019,194.657500471392,169.052347719084,0,0,-45.0767227919826,-0.064644210236963,-1.58469976923899,192.765976,169.957489,0,0,186.436478,169.957489,0,0,186.436478,179.567886,0,0,-0.010977841005895,-0.012710399500026,-0.0192339754497,0.019315174324092,0.031614078177405,0.070003204421703,0.05734383722663,0.03376401835123,-0.036986927476626,-0.010977841005895,0.012689894172868,-0.099370000558591,0.018460375220231,0.14042840262696,0.129753665522476,0.035720552711585
2016-03-09 00:00:00,185.293281469984,184.428894264683,185.692933497905,101998125.225403,185.311874,185.6241454,184.018077099999,180.006962380953,181.740774777778,184.512131619048,187.638279551587,183.600519049231,181.752437926084,181.218783205128,183.903547864028,184.543396454796,178.778645690418,2.11913988358557,2.45208416438611,2.80567145451182,2.78192716438103,42.0592346664329,-31.4157092140026,62.0945340190598,103.198783550863,103.198783550863,103.198783550863,-2.68827957035302,5.23054527567356,3.54559959433619,56.3122739199229,50.7138409845791,177.727611007101,180.68789277133,185.311874,-0.021303074066357,88.9414946865162,93.611777245466,60.3043900076315,194.287224356086,169.194325199469,0,0,-41.0409869908156,0.101843881185431,-1.407168858668,192.765976,169.957489,0,0,186.436478,169.957489,0,0,186.436478,179.902512,0,0,0.004927471584521,0.004565233758679,-0.013552369931862,-0.006076900782035,0.031987835508627,0.075230458676049,0.048265203402574,0.037843080228418,-0.030629993426492,0.004927471584521,0.012714479366308,-0.106041014040237,0.02117133450433,0.142361506432283,0.13222765393452,0.024171841979768
2016-03-10 00:00:00,185.850949064552,183.452990455316,186.882628131565,168745264.459091,185.460571,185.5795348,184.389854399999,180.631456666667,181.649518015873,184.563058309524,187.635235361111,183.910527707693,182.089540932804,181.411591741259,183.927876350527,184.550618301609,178.805056462396,2.6842649503283,2.54983951557234,2.83538413173737,2.79220828361702,45.5291452628828,-30.8180795632005,69.8225701346587,102.045623287917,102.045623287917,102.045623287917,-2.33444106819937,5.11966187110173,3.26887823017207,56.5095425952891,50.7857905895867,177.727611007101,180.68789277133,185.460571,-0.021341082131765,86.6915711032504,92.7253200132147,62.1689309278257,194.001272086759,169.297763944987,0,0,-36.4142081414273,0.25425507082042,-1.23228212924816,192.765976,169.957489,0,0,186.436478,169.957489,0,0,186.436478,179.902512,0,0,0.000802093089589,0.012039158352097,5.40960732413609E-05,-0.006742220386995,0.02045623287917,0.07702285550331,0.060649563675528,0.030362447792297,-0.027630232331118,0.000802093089589,0.012713727936318,-0.103298587072465,0.017673775293536,0.141249706574226,0.131248795213051,0.022926627971804
2016-03-11 00:00:00,187.05920811782,185.441989859457,188.499843817728,148438213.010549,188.453369,186.0126586,185.102734299999,181.405548857143,181.629378349206,184.630004674603,187.634671753968,184.667667923077,182.668070757094,181.731672525747,183.998587173175,184.581348622069,178.843192085078,3.24349528792482,2.60064095984222,2.84597793300089,2.7964248816274,73.796692789879,-18.7896941642947,70.5078563848316,103.931512976978,103.931512976978,103.931512976978,-2.53538430387835,6.27571512377648,3.07008622909708,60.2981048121361,52.2125200444154,178.406109251278,180.68789277133,188.453369,-0.016508571712517,87.8888234613644,93.7221793510438,65.3929243110769,193.932458253047,169.326298445365,0,0,-30.9802305916683,0.505188768544656,-1.04939045579629,192.765976,169.957489,0,0,188.453369,169.957489,1,0,188.453369,179.902512,1,0,0.016008292776056,-0.002303859954653,-0.000863507543785,-0.007810249040704,0.039315129769783,0.108826507786309,0.0721800923128,0.073769904322573,-0.022372241665718,0.016008292776056,0.012832790328952,-0.090116702658278,0.043453679938263,0.139849400838769,0.13059515537342,0.00750901764094
2016-03-14 00:00:00,187.895678975046,187.533197211342,188.713576320584,79200342.9542645,188.211685,186.3677,185.933651599999,182.274796285715,181.59762868254,184.688540539683,187.637738587302,185.258337435898,183.172035688267,182.026218547304,184.064416826719,184.609933947879,178.880221701346,3.99142844838283,2.45861477478218,2.76666370329807,2.77077336143081,83.4062037817456,-19.7610488286418,76.4149118166295,104.618708714862,104.618708714862,104.618708714862,-1.68152599087014,6.30233649206846,3.09297268016485,59.8559770692249,52.0886080857358,179.846736901789,180.68789277133,188.211685,-0.019533383426668,90.7077077495082,95.4404506729864,69.0523005727916,193.822023481565,169.373233883514,0,0,-26.8283089425571,0.715505291128892,-0.863611956119953,192.765976,169.957489,0,0,188.453369,173.461502,0,0,188.453369,184.13147,0,0,-0.001283283546487,-0.0078735256422,-0.013093343724746,0.002578059165819,0.046187087148622,0.085034332286596,0.045322996526811,0.055072178068623,-0.01665626530877,-0.001283283546487,0.012797474934974,-0.099617123656933,0.032245360596178,0.14009894336204,0.122779760561299,0.017999857063529
2016-03-15 00:00:00,187.152154923329,186.864030204249,188.239598536104,100242126.930651,187.904999,187.0684996,186.311004499999,182.962581857143,181.61952747619,184.749967944444,187.629650702381,185.699447696582,183.602305080243,182.293435840608,184.124425923177,184.63587934199,178.915892757866,4.49646953313632,2.35031013048947,2.70042106656269,2.74862724985024,77.1179206732307,-20.9936537035612,78.8307174816314,102.04936668349,102.04936668349,102.04936668349,0.749253018983865,6.13065651795955,2.91054546705371,59.2768622721515,51.9296987978142,181.552245474332,180.68789277133,187.904999,-0.012538122888491,89.3176602259119,94.9343212759608,71.0047975953149,193.884031215728,169.355023736653,0,0,-23.2752482243963,0.886745463985221,-0.679363806635198,192.765976,169.957489,0,0,188.453369,176.389206,0,0,188.453369,184.401001,0,0,-0.001630802785498,0.023234909165233,0.020407343202676,-0.019571498666633,0.020493666834898,0.065286268140467,0.043997106888181,0.076460280061963,-0.008338720653346,-0.001630802785498,0.012722161596736,-0.118907377492888,0.030164092384993,0.125974271464759,0.094699065968199,0.024008707019813
